1556210608.126934 GLOBAL_POSITION_INT {time_boot_ms : 26013676, lat : 535067609, lon : 492213031, alt : 46660, relative_alt : -6775, vx : -50, vy : 2, vz : 4, hdg : 14628}
1556210616.117691 GLOBAL_POSITION_INT {time_boot_ms : 26021676, lat : 535067278, lon : 492213042, alt : 47710, relative_alt : -5728, vx : -44, vy : -2, vz : -2, hdg : 15623}
1556210624.11759 GLOBAL_POSITION_INT {time_boot_ms : 26029676, lat : 535066958, lon : 492212979, alt : 47800, relative_alt : -5639, vx : -42, vy : -2, vz : 1, hdg : 16120}
1556210631.117471 GLOBAL_POSITION_INT {time_boot_ms : 26036676, lat : 535066667, lon : 492212874, alt : 48060, relative_alt : -5374, vx : -46, vy : -6, vz : -5, hdg : 16088}
1556210639.118624 GLOBAL_POSITION_INT {time_boot_ms : 26044676, lat : 535066319, lon : 492212772, alt : 47850, relative_alt : -5589, vx : -46, vy : -4, vz : 1, hdg : 15659}
1556210647.11592 GLOBAL_POSITION_INT {time_boot_ms : 26052675, lat : 535066000, lon : 492212745, alt : 47940, relative_alt : -5496, vx : -44, vy : 0, vz : -4, hdg : 15341}
1556210655.116088 GLOBAL_POSITION_INT {time_boot_ms : 26060675, lat : 535065692, lon : 492212731, alt : 48320, relative_alt : -5112, vx : -44, vy : 0, vz : 0, hdg : 15187}
1556210662.114247 GLOBAL_POSITION_INT {time_boot_ms : 26067675, lat : 535065414, lon : 492212732, alt : 47790, relative_alt : -5648, vx : -47, vy : 0, vz : 4, hdg : 15203}
1556210670.11285 GLOBAL_POSITION_INT {time_boot_ms : 26075675, lat : 535065089, lon : 492212720, alt : 46280, relative_alt : -7155, vx : -46, vy : -2, vz : 17, hdg : 15244}
1556210678.111989 GLOBAL_POSITION_INT {time_boot_ms : 26083675, lat : 535064760, lon : 492212697, alt : 47080, relative_alt : -6355, vx : -46, vy : -1, vz : -6, hdg : 15262}
1556210686.111247 GLOBAL_POSITION_INT {time_boot_ms : 26091675, lat : 535064436, lon : 492212668, alt : 47640, relative_alt : -5790, vx : -47, vy : -1, vz : -1, hdg : 15240}
1556210693.112129 GLOBAL_POSITION_INT {time_boot_ms : 26098675, lat : 535064138, lon : 492212632, alt : 47700, relative_alt : -5738, vx : -49, vy : -4, vz : -1, hdg : 15282}
1556210701.188724 GLOBAL_POSITION_INT {time_boot_ms : 26106675, lat : 535063806, lon : 492212600, alt : 47750, relative_alt : -5680, vx : -46, vy : -3, vz : 0, hdg : 15257}
1556210709.110299 GLOBAL_POSITION_INT {time_boot_ms : 26114675, lat : 535063556, lon : 492212572, alt : 47930, relative_alt : -5505, vx : -21, vy : 2, vz : -2, hdg : 14912}
1556210717.116667 GLOBAL_POSITION_INT {time_boot_ms : 26122675, lat : 535063442, lon : 492212605, alt : 48370, relative_alt : -5062, vx : -13, vy : 1, vz : 0, hdg : 14368}
1556210724.107757 GLOBAL_POSITION_INT {time_boot_ms : 26129675, lat : 535063376, lon : 492212621, alt : 47870, relative_alt : -5561, vx : -13, vy : 3, vz : 4, hdg : 13842}
1556210732.107021 GLOBAL_POSITION_INT {time_boot_ms : 26137675, lat : 535063091, lon : 492212668, alt : 46400, relative_alt : -7032, vx : -48, vy : 0, vz : 18, hdg : 14985}
1556210740.105986 GLOBAL_POSITION_INT {time_boot_ms : 26145675, lat : 535062756, lon : 492212660, alt : 46990, relative_alt : -6447, vx : -45, vy : -4, vz : -7, hdg : 15688}
1556210747.106305 GLOBAL_POSITION_INT {time_boot_ms : 26152675, lat : 535062472, lon : 492212590, alt : 47480, relative_alt : -5950, vx : -43, vy : -5, vz : -4, hdg : 15921}
1556210755.109889 GLOBAL_POSITION_INT {time_boot_ms : 26160675, lat : 535062135, lon : 492212498, alt : 47690, relative_alt : -5748, vx : -47, vy : -5, vz : 0, hdg : 15788}
1556210763.104472 GLOBAL_POSITION_INT {time_boot_ms : 26168675, lat : 535061801, lon : 492212430, alt : 47660, relative_alt : -5778, vx : -43, vy : -1, vz : 1, hdg : 15517}
1556210771.104428 GLOBAL_POSITION_INT {time_boot_ms : 26176675, lat : 535061473, lon : 492212392, alt : 47690, relative_alt : -5745, vx : -44, vy : -1, vz : 1, hdg : 15279}
1556210778.102341 GLOBAL_POSITION_INT {time_boot_ms : 26183675, lat : 535061184, lon : 492212384, alt : 48060, relative_alt : -5373, vx : -47, vy : -2, vz : -6, hdg : 15160}
1556210786.101487 GLOBAL_POSITION_INT {time_boot_ms : 26191675, lat : 535060855, lon : 492212378, alt : 48090, relative_alt : -5349, vx : -46, vy : -2, vz : 2, hdg : 15171}
1556210794.100666 GLOBAL_POSITION_INT {time_boot_ms : 26199675, lat : 535060539, lon : 492212373, alt : 47650, relative_alt : -5786, vx : -45, vy : 0, vz : 1, hdg : 15207}
1556210802.09974 GLOBAL_POSITION_INT {time_boot_ms : 26207675, lat : 535060210, lon : 492212342, alt : 46070, relative_alt : -7361, vx : -46, vy : -2, vz : 6, hdg : 15298}
1556210809.110408 GLOBAL_POSITION_INT {time_boot_ms : 26214676, lat : 535059921, lon : 492212306, alt : 47130, relative_alt : -6307, vx : -47, vy : -4, vz : -9, hdg : 15363}
1556210817.09817 GLOBAL_POSITION_INT {time_boot_ms : 26222675, lat : 535059590, lon : 492212261, alt : 47570, relative_alt : -5865, vx : -46, vy : -2, vz : -1, hdg : 15237}
1556210825.097865 GLOBAL_POSITION_INT {time_boot_ms : 26230675, lat : 535059248, lon : 492212223, alt : 47730, relative_alt : -5705, vx : -45, vy : -1, vz : -4, hdg : 15151}
1556210833.10717 GLOBAL_POSITION_INT {time_boot_ms : 26238675, lat : 535059033, lon : 492212225, alt : 47790, relative_alt : -5643, vx : -17, vy : 2, vz : -1, hdg : 14401}
1556210840.09543 GLOBAL_POSITION_INT {time_boot_ms : 26245675, lat : 535058945, lon : 492212251, alt : 47890, relative_alt : -5548, vx : -11, vy : 1, vz : -4, hdg : 13494}
1556210848.095489 GLOBAL_POSITION_INT {time_boot_ms : 26253675, lat : 535058863, lon : 492212295, alt : 48330, relative_alt : -5101, vx : -28, vy : 16, vz : -6, hdg : 12974}
1556210856.091513 GLOBAL_POSITION_INT {time_boot_ms : 26261675, lat : 535058536, lon : 492212390, alt : 47810, relative_alt : -5625, vx : -51, vy : 1, vz : 4, hdg : 14883}
1556210863.095751 GLOBAL_POSITION_INT {time_boot_ms : 26268675, lat : 535058252, lon : 492212379, alt : 47580, relative_alt : -5856, vx : -42, vy : -2, vz : 0, hdg : 15857}
1556210871.091026 GLOBAL_POSITION_INT {time_boot_ms : 26276675, lat : 535057929, lon : 492212285, alt : 46210, relative_alt : -7224, vx : -41, vy : -8, vz : 8, hdg : 16308}
1556210879.101559 GLOBAL_POSITION_INT {time_boot_ms : 26284675, lat : 535057609, lon : 492212177, alt : 47290, relative_alt : -6146, vx : -42, vy : -7, vz : -10, hdg : 16317}
1556210887.091766 GLOBAL_POSITION_INT {time_boot_ms : 26292675, lat : 535057262, lon : 492212084, alt : 47560, relative_alt : -5872, vx : -46, vy : -6, vz : -5, hdg : 15807}
1556210894.091097 GLOBAL_POSITION_INT {time_boot_ms : 26299675, lat : 535056961, lon : 492212039, alt : 47650, relative_alt : -5786, vx : -44, vy : -1, vz : 0, hdg : 15486}
1556210902.090084 GLOBAL_POSITION_INT {time_boot_ms : 26307675, lat : 535056644, lon : 492212012, alt : 47680, relative_alt : -5750, vx : -45, vy : -3, vz : -1, hdg : 15309}
1556210910.089561 GLOBAL_POSITION_INT {time_boot_ms : 26315675, lat : 535056314, lon : 492212005, alt : 47750, relative_alt : -5684, vx : -47, vy : 0, vz : -1, hdg : 15160}
1556210918.088609 GLOBAL_POSITION_INT {time_boot_ms : 26323675, lat : 535056001, lon : 492212007, alt : 48150, relative_alt : -5282, vx : -45, vy : 0, vz : -2, hdg : 15333}
1556210925.088065 GLOBAL_POSITION_INT {time_boot_ms : 26330675, lat : 535055721, lon : 492211986, alt : 47810, relative_alt : -5620, vx : -45, vy : -1, vz : 3, hdg : 15374}
1556210933.086687 GLOBAL_POSITION_INT {time_boot_ms : 26338675, lat : 535055392, lon : 492211956, alt : 47500, relative_alt : -5938, vx : -45, vy : -1, vz : 1, hdg : 15406}
1556210941.151848 GLOBAL_POSITION_INT {time_boot_ms : 26346675, lat : 535055061, lon : 492211928, alt : 46100, relative_alt : -7335, vx : -46, vy : -2, vz : 4, hdg : 15500}
1556210949.085473 GLOBAL_POSITION_INT {time_boot_ms : 26354675, lat : 535054733, lon : 492211882, alt : 47170, relative_alt : -6267, vx : -44, vy : -2, vz : -3, hdg : 15507}
1556210956.081831 GLOBAL_POSITION_INT {time_boot_ms : 26361675, lat : 535054567, lon : 492211873, alt : 47460, relative_alt : -5977, vx : -17, vy : 3, vz : -5, hdg : 15266}
1556210964.083623 GLOBAL_POSITION_INT {time_boot_ms : 26369675, lat : 535054473, lon : 492211885, alt : 47570, relative_alt : -5860, vx : -10, vy : 2, vz : -3, hdg : 14782}
1556210972.082731 GLOBAL_POSITION_INT {time_boot_ms : 26377675, lat : 535054380, lon : 492211937, alt : 47500, relative_alt : -5939, vx : -36, vy : 8, vz : 1, hdg : 14802}
1556210979.082453 GLOBAL_POSITION_INT {time_boot_ms : 26384675, lat : 535054106, lon : 492211958, alt : 47730, relative_alt : -5702, vx : -49, vy : -2, vz : 0, hdg : 15516}
1556210987.081497 GLOBAL_POSITION_INT {time_boot_ms : 26392675, lat : 535053769, lon : 492211914, alt : 48060, relative_alt : -5376, vx : -43, vy : -3, vz : -1, hdg : 15904}
1556210995.080629 GLOBAL_POSITION_INT {time_boot_ms : 26400675, lat : 535053459, lon : 492211831, alt : 47480, relative_alt : -5956, vx : -42, vy : -4, vz : 1, hdg : 15973}
1556211003.079556 GLOBAL_POSITION_INT {time_boot_ms : 26408675, lat : 535053121, lon : 492211752, alt : 45940, relative_alt : -7499, vx : -48, vy : -3, vz : 18, hdg : 15776}
1556211010.079128 GLOBAL_POSITION_INT {time_boot_ms : 26415675, lat : 535052843, lon : 492211718, alt : 46850, relative_alt : -6588, vx : -44, vy : -2, vz : -8, hdg : 15579}
1556211018.078067 GLOBAL_POSITION_INT {time_boot_ms : 26423675, lat : 535052518, lon : 492211696, alt : 47340, relative_alt : -6091, vx : -44, vy : 0, vz : -1, hdg : 15427}
1556211026.077481 GLOBAL_POSITION_INT {time_boot_ms : 26431675, lat : 535052206, lon : 492211683, alt : 47510, relative_alt : -5929, vx : -44, vy : -1, vz : -2, hdg : 15411}
1556211034.07638 GLOBAL_POSITION_INT {time_boot_ms : 26439675, lat : 535051892, lon : 492211671, alt : 47600, relative_alt : -5838, vx : -45, vy : -3, vz : -1, hdg : 15436}
1556211041.075748 GLOBAL_POSITION_INT {time_boot_ms : 26446675, lat : 535051608, lon : 492211656, alt : 47640, relative_alt : -5797, vx : -45, vy : 0, vz : -2, hdg : 15412}
1556211049.074715 GLOBAL_POSITION_INT {time_boot_ms : 26454675, lat : 535051281, lon : 492211630, alt : 47950, relative_alt : -5482, vx : -44, vy : -2, vz : -5, hdg : 15473}
1556211057.073239 GLOBAL_POSITION_INT {time_boot_ms : 26462675, lat : 535050955, lon : 492211594, alt : 47810, relative_alt : -5629, vx : -45, vy : -1, vz : 3, hdg : 15519}
1556211065.082245 GLOBAL_POSITION_INT {time_boot_ms : 26470675, lat : 535050630, lon : 492211548, alt : 46680, relative_alt : -6758, vx : -46, vy : -3, vz : 12, hdg : 15390}
1556211072.071507 GLOBAL_POSITION_INT {time_boot_ms : 26477675, lat : 535050344, lon : 492211528, alt : 46560, relative_alt : -6875, vx : -46, vy : -1, vz : 0, hdg : 15338}
1556211080.070388 GLOBAL_POSITION_INT {time_boot_ms : 26485675, lat : 535050097, lon : 492211508, alt : 47380, relative_alt : -6058, vx : -21, vy : 2, vz : -3, hdg : 14949}
1556211088.069879 GLOBAL_POSITION_INT {time_boot_ms : 26493674, lat : 535049997, lon : 492211537, alt : 47570, relative_alt : -5869, vx : -10, vy : 2, vz : -1, hdg : 14303}
1556211095.0666 GLOBAL_POSITION_INT {time_boot_ms : 26500675, lat : 535049945, lon : 492211567, alt : 47620, relative_alt : -5812, vx : -8, vy : 2, vz : -1, hdg : 13827}
1556211103.066414 GLOBAL_POSITION_INT {time_boot_ms : 26508675, lat : 535049683, lon : 492211639, alt : 47640, relative_alt : -5799, vx : -50, vy : 0, vz : 0, hdg : 15171}
1556211111.067917 GLOBAL_POSITION_INT {time_boot_ms : 26516675, lat : 535049364, lon : 492211631, alt : 48060, relative_alt : -5375, vx : -44, vy : -4, vz : -3, hdg : 15973}
1556211119.067248 GLOBAL_POSITION_INT {time_boot_ms : 26524675, lat : 535049041, lon : 492211551, alt : 47600, relative_alt : -5832, vx : -43, vy : -5, vz : 3, hdg : 16256}
1556211126.063541 GLOBAL_POSITION_INT {time_boot_ms : 26531675, lat : 535048766, lon : 492211464, alt : 47370, relative_alt : -6068, vx : -45, vy : -5, vz : 3, hdg : 16192}
1556211134.06339 GLOBAL_POSITION_INT {time_boot_ms : 26539675, lat : 535048437, lon : 492211385, alt : 45980, relative_alt : -7453, vx : -45, vy : -4, vz : 3, hdg : 15939}
1556211142.062783 GLOBAL_POSITION_INT {time_boot_ms : 26547675, lat : 535048113, lon : 492211339, alt : 47200, relative_alt : -6230, vx : -44, vy : 0, vz : -6, hdg : 15635}
1556211150.06097 GLOBAL_POSITION_INT {time_boot_ms : 26555675, lat : 535047795, lon : 492211318, alt : 47410, relative_alt : -6024, vx : -43, vy : -1, vz : -2, hdg : 15442}
1556211157.063467 GLOBAL_POSITION_INT {time_boot_ms : 26562675, lat : 535047520, lon : 492211316, alt : 47540, relative_alt : -5894, vx : -42, vy : 0, vz : -1, hdg : 15347}
1556211165.063531 GLOBAL_POSITION_INT {time_boot_ms : 26570675, lat : 535047196, lon : 492211316, alt : 47320, relative_alt : -6112, vx : -45, vy : -1, vz : 0, hdg : 15460}
1556211173.061424 GLOBAL_POSITION_INT {time_boot_ms : 26578675, lat : 535046869, lon : 492211294, alt : 47780, relative_alt : -5657, vx : -45, vy : -2, vz : -1, hdg : 15534}
1556211181.139595 GLOBAL_POSITION_INT {time_boot_ms : 26586675, lat : 535046548, lon : 492211278, alt : 48070, relative_alt : -5365, vx : -42, vy : -2, vz : -1, hdg : 15676}
1556211188.059543 GLOBAL_POSITION_INT {time_boot_ms : 26593675, lat : 535046275, lon : 492211234, alt : 47530, relative_alt : -5900, vx : -46, vy : -4, vz : 3, hdg : 15712}
1556211196.057229 GLOBAL_POSITION_INT {time_boot_ms : 26601675, lat : 535045949, lon : 492211182, alt : 47320, relative_alt : -6113, vx : -42, vy : -3, vz : 0, hdg : 15638}
1556211204.058647 GLOBAL_POSITION_INT {time_boot_ms : 26609675, lat : 535045670, lon : 492211146, alt : 46400, relative_alt : -7036, vx : -24, vy : -2, vz : 0, hdg : 15174}
1556211211.065289 GLOBAL_POSITION_INT {time_boot_ms : 26616675, lat : 535045570, lon : 492211170, alt : 47150, relative_alt : -6290, vx : -12, vy : 2, vz : -5, hdg : 14169}
1556211219.054158 GLOBAL_POSITION_INT {time_boot_ms : 26624675, lat : 535045536, lon : 492211228, alt : 47330, relative_alt : -6102, vx : -4, vy : 3, vz : -1, hdg : 13184}
1556211227.055863 GLOBAL_POSITION_INT {time_boot_ms : 26632675, lat : 535045350, lon : 492211325, alt : 47320, relative_alt : -6112, vx : -50, vy : 0, vz : -1, hdg : 15473}
1556211235.055322 GLOBAL_POSITION_INT {time_boot_ms : 26640675, lat : 535045059, lon : 492211127, alt : 47210, relative_alt : -6225, vx : -32, vy : -26, vz : 3, hdg : 19741}
1556211242.05168 GLOBAL_POSITION_INT {time_boot_ms : 26647675, lat : 535044943, lon : 492210772, alt : 47520, relative_alt : -5914, vx : -11, vy : -43, vz : -2, hdg : 22815}
1556211250.051633 GLOBAL_POSITION_INT {time_boot_ms : 26655675, lat : 535044993, lon : 492210250, alt : 47930, relative_alt : -5503, vx : 15, vy : -40, vz : -1, hdg : 26657}
1556211258.052659 GLOBAL_POSITION_INT {time_boot_ms : 26663675, lat : 535045173, lon : 492209822, alt : 47490, relative_alt : -5948, vx : 32, vy : -31, vz : 1, hdg : 29168}
1556211266.053386 GLOBAL_POSITION_INT {time_boot_ms : 26671675, lat : 535045437, lon : 492209532, alt : 47350, relative_alt : -6083, vx : 39, vy : -23, vz : 0, hdg : 30439}
1556211273.050689 GLOBAL_POSITION_INT {time_boot_ms : 26678675, lat : 535045705, lon : 492209331, alt : 46140, relative_alt : -7297, vx : 40, vy : -15, vz : 0, hdg : 31045}
1556211281.047536 GLOBAL_POSITION_INT {time_boot_ms : 26686675, lat : 535046004, lon : 492209113, alt : 47220, relative_alt : -6214, vx : 41, vy : -19, vz : -7, hdg : 30498}
1556211289.046553 GLOBAL_POSITION_INT {time_boot_ms : 26694675, lat : 535046271, lon : 492208786, alt : 47460, relative_alt : -5974, vx : 34, vy : -33, vz : -3, hdg : 28778}
1556211297.054734 GLOBAL_POSITION_INT {time_boot_ms : 26702675, lat : 535046452, lon : 492208340, alt : 47440, relative_alt : -5996, vx : 23, vy : -39, vz : 0, hdg : 27146}
1556211304.04538 GLOBAL_POSITION_INT {time_boot_ms : 26709675, lat : 535046555, lon : 492207878, alt : 47400, relative_alt : -6031, vx : 14, vy : -42, vz : 1, hdg : 26251}
1556211312.046277 GLOBAL_POSITION_INT {time_boot_ms : 26717675, lat : 535046662, lon : 492207351, alt : 47670, relative_alt : -5765, vx : 12, vy : -42, vz : -4, hdg : 25900}
1556211320.053278 GLOBAL_POSITION_INT {time_boot_ms : 26725675, lat : 535046756, lon : 492206824, alt : 48110, relative_alt : -5325, vx : 13, vy : -44, vz : -4, hdg : 26083}
1556211327.044716 GLOBAL_POSITION_INT {time_boot_ms : 26732675, lat : 535046853, lon : 492206377, alt : 47530, relative_alt : -5906, vx : 17, vy : -43, vz : 1, hdg : 26437}
1556211335.04218 GLOBAL_POSITION_INT {time_boot_ms : 26740675, lat : 535046969, lon : 492205873, alt : 47370, relative_alt : -6060, vx : 18, vy : -41, vz : -1, hdg : 26893}
1556211343.043381 GLOBAL_POSITION_INT {time_boot_ms : 26748675, lat : 535047117, lon : 492205393, alt : 46170, relative_alt : -7263, vx : 21, vy : -41, vz : -1, hdg : 27011}
1556211351.042915 GLOBAL_POSITION_INT {time_boot_ms : 26756676, lat : 535047275, lon : 492204905, alt : 47170, relative_alt : -6269, vx : 23, vy : -42, vz : -6, hdg : 26973}
1556211358.041595 GLOBAL_POSITION_INT {time_boot_ms : 26763675, lat : 535047404, lon : 492204477, alt : 47370, relative_alt : -6069, vx : 22, vy : -38, vz : -5, hdg : 26899}
1556211366.040618 GLOBAL_POSITION_INT {time_boot_ms : 26771675, lat : 535047488, lon : 492204178, alt : 47500, relative_alt : -5938, vx : 4, vy : -14, vz : -4, hdg : 26297}
1556211374.03818 GLOBAL_POSITION_INT {time_boot_ms : 26779675, lat : 535047520, lon : 492204061, alt : 47480, relative_alt : -5957, vx : 2, vy : -8, vz : 0, hdg : 25646}
1556211382.037428 GLOBAL_POSITION_INT {time_boot_ms : 26787675, lat : 535047534, lon : 492203892, alt : 47620, relative_alt : -5817, vx : 9, vy : -40, vz : -3, hdg : 26350}
1556211389.036531 GLOBAL_POSITION_INT {time_boot_ms : 26794675, lat : 535047721, lon : 492203536, alt : 47900, relative_alt : -5535, vx : 37, vy : -24, vz : -2, hdg : 30241}
1556211397.047251 GLOBAL_POSITION_INT {time_boot_ms : 26802675, lat : 535048029, lon : 492203418, alt : 47440, relative_alt : -5990, vx : 42, vy : 0, vz : 3, hdg : 33605}
1556211405.037176 GLOBAL_POSITION_INT {time_boot_ms : 26810675, lat : 535048328, lon : 492203566, alt : 46650, relative_alt : -6789, vx : 39, vy : 16, vz : 8, hdg : 35772}
1556211412.034711 GLOBAL_POSITION_INT {time_boot_ms : 26817675, lat : 535048579, lon : 492203780, alt : 46470, relative_alt : -6963, vx : 39, vy : 19, vz : -4, hdg : 90}
1556211420.033797 GLOBAL_POSITION_INT {time_boot_ms : 26825675, lat : 535048863, lon : 492203988, alt : 47160, relative_alt : -6271, vx : 43, vy : 15, vz : -2, hdg : 35267}
1556211428.03318 GLOBAL_POSITION_INT {time_boot_ms : 26833675, lat : 535049188, lon : 492204110, alt : 47360, relative_alt : -6077, vx : 44, vy : 7, vz : -2, hdg : 34031}
1556211436.033956 GLOBAL_POSITION_INT {time_boot_ms : 26841675, lat : 535049506, lon : 492204125, alt : 47430, relative_alt : -6005, vx : 44, vy : -2, vz : -2, hdg : 33038}
1556211443.030775 GLOBAL_POSITION_INT {time_boot_ms : 26848675, lat : 535049709, lon : 492204081, alt : 47440, relative_alt : -5994, vx : 18, vy : -2, vz : -3, hdg : 32548}
1556211451.030107 GLOBAL_POSITION_INT {time_boot_ms : 26856675, lat : 535049781, lon : 492204036, alt : 47640, relative_alt : -5798, vx : 5, vy : -1, vz : -1, hdg : 32005}
1556211459.031533 GLOBAL_POSITION_INT {time_boot_ms : 26864675, lat : 535049817, lon : 492203996, alt : 47920, relative_alt : -5518, vx : 18, vy : -10, vz : -2, hdg : 31862}
1556211467.030701 GLOBAL_POSITION_INT {time_boot_ms : 26872675, lat : 535050116, lon : 492203898, alt : 47260, relative_alt : -6170, vx : 46, vy : -3, vz : 3, hdg : 33315}
1556211474.027639 GLOBAL_POSITION_INT {time_boot_ms : 26879675, lat : 535050391, lon : 492203905, alt : 47240, relative_alt : -6194, vx : 42, vy : 4, vz : 0, hdg : 34109}
1556211482.029152 GLOBAL_POSITION_INT {time_boot_ms : 26887675, lat : 535050697, lon : 492203978, alt : 45590, relative_alt : -7846, vx : 43, vy : 6, vz : 11, hdg : 34458}
1556211490.036097 GLOBAL_POSITION_INT {time_boot_ms : 26895675, lat : 535051013, lon : 492204062, alt : 46650, relative_alt : -6781, vx : 42, vy : 5, vz : -7, hdg : 34454}
1556211498.02585 GLOBAL_POSITION_INT {time_boot_ms : 26903675, lat : 535051327, lon : 492204129, alt : 46970, relative_alt : -6461, vx : 42, vy : 4, vz : -1, hdg : 34227}
1556211505.027606 GLOBAL_POSITION_INT {time_boot_ms : 26910675, lat : 535051592, lon : 492204167, alt : 47070, relative_alt : -6369, vx : 43, vy : 2, vz : 0, hdg : 34011}
1556211513.028709 GLOBAL_POSITION_INT {time_boot_ms : 26918675, lat : 535051904, lon : 492204188, alt : 47130, relative_alt : -6308, vx : 42, vy : 0, vz : -1, hdg : 33726}
1556211521.025183 GLOBAL_POSITION_INT {time_boot_ms : 26926675, lat : 535052212, lon : 492204182, alt : 47260, relative_alt : -6173, vx : 43, vy : 0, vz : -2, hdg : 33591}
1556211529.025988 GLOBAL_POSITION_INT {time_boot_ms : 26934676, lat : 535052524, lon : 492204175, alt : 47680, relative_alt : -5758, vx : 44, vy : 0, vz : -4, hdg : 33616}
1556211536.03316 GLOBAL_POSITION_INT {time_boot_ms : 26941675, lat : 535052798, lon : 492204180, alt : 47140, relative_alt : -6290, vx : 42, vy : 1, vz : 2, hdg : 33696}
1556211544.023705 GLOBAL_POSITION_INT {time_boot_ms : 26949675, lat : 535053114, lon : 492204206, alt : 47040, relative_alt : -6392, vx : 44, vy : 1, vz : -1, hdg : 33769}
1556211552.022214 GLOBAL_POSITION_INT {time_boot_ms : 26957675, lat : 535053432, lon : 492204228, alt : 45410, relative_alt : -8025, vx : 43, vy : 1, vz : 9, hdg : 33760}
1556211559.031758 GLOBAL_POSITION_INT {time_boot_ms : 26964675, lat : 535053714, lon : 492204253, alt : 46570, relative_alt : -6862, vx : 44, vy : 3, vz : -7, hdg : 33733}
1556211567.021237 GLOBAL_POSITION_INT {time_boot_ms : 26972675, lat : 535054033, lon : 492204277, alt : 46880, relative_alt : -6552, vx : 42, vy : 1, vz : -3, hdg : 33720}
1556211575.021205 GLOBAL_POSITION_INT {time_boot_ms : 26980675, lat : 535054222, lon : 492204288, alt : 47040, relative_alt : -6390, vx : 15, vy : -1, vz : -2, hdg : 33125}
1556211583.020979 GLOBAL_POSITION_INT {time_boot_ms : 26988675, lat : 535054281, lon : 492204288, alt : 46900, relative_alt : -6538, vx : 5, vy : -1, vz : -1, hdg : 32502}
1556211590.021605 GLOBAL_POSITION_INT {time_boot_ms : 26995675, lat : 535054338, lon : 492204261, alt : 47100, relative_alt : -6332, vx : 30, vy : -12, vz : -1, hdg : 32513}
1556211598.02124 GLOBAL_POSITION_INT {time_boot_ms : 27003675, lat : 535054651, lon : 492204197, alt : 47620, relative_alt : -5818, vx : 46, vy : 0, vz : -3, hdg : 33723}
1556211606.028448 GLOBAL_POSITION_INT {time_boot_ms : 27011675, lat : 535054961, lon : 492204229, alt : 47080, relative_alt : -6359, vx : 42, vy : 2, vz : 0, hdg : 34399}
1556211614.020123 GLOBAL_POSITION_INT {time_boot_ms : 27019675, lat : 535055271, lon : 492204316, alt : 46680, relative_alt : -6753, vx : 42, vy : 6, vz : 4, hdg : 34662}
1556211621.019485 GLOBAL_POSITION_INT {time_boot_ms : 27026675, lat : 535055545, lon : 492204391, alt : 45710, relative_alt : -7721, vx : 41, vy : 4, vz : 0, hdg : 34478}
1556211629.018941 GLOBAL_POSITION_INT {time_boot_ms : 27034675, lat : 535055854, lon : 492204452, alt : 46680, relative_alt : -6753, vx : 41, vy : 1, vz : -2, hdg : 34245}
1556211637.018013 GLOBAL_POSITION_INT {time_boot_ms : 27042675, lat : 535056159, lon : 492204487, alt : 46880, relative_alt : -6559, vx : 43, vy : 0, vz : 0, hdg : 34011}
1556211645.017585 GLOBAL_POSITION_INT {time_boot_ms : 27050675, lat : 535056467, lon : 492204507, alt : 46990, relative_alt : -6441, vx : 45, vy : 0, vz : -2, hdg : 33809}
1556211652.017351 GLOBAL_POSITION_INT {time_boot_ms : 27057675, lat : 535056731, lon : 492204513, alt : 46970, relative_alt : -6468, vx : 41, vy : -1, vz : -2, hdg : 33685}
1556211660.016213 GLOBAL_POSITION_INT {time_boot_ms : 27065675, lat : 535057038, lon : 492204510, alt : 47310, relative_alt : -6129, vx : 45, vy : -2, vz : -1, hdg : 33710}
1556211668.014097 GLOBAL_POSITION_INT {time_boot_ms : 27073675, lat : 535057352, lon : 492204511, alt : 47110, relative_alt : -6321, vx : 41, vy : 0, vz : 2, hdg : 33870}
1556211675.013268 GLOBAL_POSITION_INT {time_boot_ms : 27080675, lat : 535057631, lon : 492204530, alt : 46340, relative_alt : -7099, vx : 43, vy : 2, vz : 9, hdg : 33996}
1556211683.012692 GLOBAL_POSITION_INT {time_boot_ms : 27088675, lat : 535057946, lon : 492204551, alt : 46050, relative_alt : -7382, vx : 43, vy : 1, vz : -4, hdg : 34121}
1556211691.01413 GLOBAL_POSITION_INT {time_boot_ms : 27096675, lat : 535058259, lon : 492204594, alt : 46640, relative_alt : -6791, vx : 41, vy : 4, vz : -1, hdg : 34230}
1556211699.011487 GLOBAL_POSITION_INT {time_boot_ms : 27104675, lat : 535058570, lon : 492204644, alt : 46940, relative_alt : -6498, vx : 38, vy : 4, vz : -2, hdg : 34161}
1556211706.012035 GLOBAL_POSITION_INT {time_boot_ms : 27111675, lat : 535058704, lon : 492204667, alt : 46890, relative_alt : -6540, vx : 14, vy : -1, vz : 0, hdg : 34160}
1556211714.012481 GLOBAL_POSITION_INT {time_boot_ms : 27119675, lat : 535058764, lon : 492204690, alt : 46930, relative_alt : -6500, vx : 4, vy : 2, vz : 1, hdg : 33683}
1556211722.010134 GLOBAL_POSITION_INT {time_boot_ms : 27127675, lat : 535058870, lon : 492204678, alt : 47230, relative_alt : -6200, vx : 45, vy : -6, vz : -1, hdg : 33900}
